start_S_H,start_S_W,start_S_A,end_S_H,end_S_W,end_S_A
0.795,0.0,0.205,0.7887999999734052,0.0,0.21120000002659478
0.795,0.035,0.17,0.9417999996076011,0.0,0.05820000039239884
0.79,0.07,0.14,1.0,0.0,0.0
0.79,0.105,0.105,1.0,0.0,0.0
0.79,0.14,0.07,1.0,0.0,0.0
0.795,0.17,0.035,0.9417999996076011,0.0,0.05820000039239884
0.795,0.205,0.0,0.49999999984374766,0.5000000001562523,0.0
0.83,0.0,0.17,0.7887999999734052,0.0,0.2112000000265948
0.825,0.035,0.14,1.0,0.0,0.0
0.825,0.07,0.105,0.5757491046388946,0.01555089514691163,0.4087000002141938
0.825,0.105,0.07,0.5127999998892426,0.0,0.48720000011075737
0.825,0.14,0.035,0.7887999999734052,0.0,0.2112000000265948
0.83,0.17,0.0,0.4999999998437481,0.5000000001562519,0.0
0.86,0.0,0.14,0.9417999996076011,0.0,0.05820000039239884
0.86,0.035,0.105,1.0,0.0,0.0
0.86,0.07,0.07,0.5127999998892426,0.0,0.48720000011075737
0.86,0.105,0.035,0.8756543103304851,0.01229568965658437,0.11205000001293053
0.86,0.14,0.0,0.4999999998437481,0.5000000001562519,0.0
0.895,0.0,0.105,0.9417999996076011,0.0,0.05820000039239884
0.895,0.035,0.07,1.0,0.0,0.0
0.895,0.07,0.035,1.0,0.0,0.0
0.895,0.105,0.0,0.49999999984374843,0.5000000001562516,0.0
0.93,0.0,0.07,1.0,0.0,0.0
0.93,0.035,0.035,1.0,0.0,0.0
0.93,0.07,0.0,0.49999999984374877,0.5000000001562512,0.0
0.965,0.0,0.035,0.5127999998892426,0.0,0.48720000011075737
0.965,0.035,0.0,0.4999999998437492,0.5000000001562508,0.0
1.0,0.0,0.0,1.0,0.0,0.0
